  0.0000000000000000e+000	 -1.0109264904138575e-001	
  1.0000000000000000e-003	 -1.4968873953865405e-001	
  2.0000000000000000e-003	 -1.7933173504148875e-001	
  3.0000000000000001e-003	 -8.7866151274235332e-002	
  4.0000000000000001e-003	 -1.4941012368776957e-002	
  5.0000000000000001e-003	 -1.7887764514789067e-001	
  6.0000000000000001e-003	 -1.6044085409013520e-001	
  7.0000000000000001e-003	 -1.3241150240623928e-001	
  8.0000000000000002e-003	 -1.9576263755562090e-001	
  9.0000000000000011e-003	 -7.2666146896250977e-002	
  1.0000000000000000e-002	 -1.2732152364156121e-001	
  1.0999999999999999e-002	 -9.0220973867136678e-003	
  1.2000000000000000e-002	 -1.2239739038317970e-001	
  1.3000000000000001e-002	 -7.5441192187809869e-002	
  1.4000000000000000e-002	 -1.6519689653281977e-001	
  1.4999999999999999e-002	 -1.1640610534915725e-001	
  1.6000000000000000e-002	 -1.5740332596857903e-001	
  1.7000000000000001e-002	 -3.4948803696227299e-002	
  1.8000000000000002e-002	 -9.7067099123667455e-003	
  1.9000000000000000e-002	 -1.1207184822243728e-001	
  2.0000000000000000e-002	 -4.4685313282490646e-002	
  2.1000000000000001e-002	 -1.2284929527832891e-001	
  2.1999999999999999e-002	 -7.5865790402945527e-002	
  2.3000000000000000e-002	 -1.6271559302134309e-002	
  2.4000000000000000e-002	 -6.4378592910175586e-002	
  2.5000000000000001e-002	 -1.1856944526827153e-001	
  2.6000000000000002e-002	 -1.2741032124155929e-001	
  2.7000000000000000e-002	 -9.8153516175772643e-002	
  2.8000000000000001e-002	 -1.0540179577669866e-001	
  2.9000000000000001e-002	 -1.1895062928543003e-001	
  2.9999999999999999e-002	 -8.0139782165819573e-002	
  3.1000000000000000e-002	 -4.3871105104197200e-002	
  3.2000000000000001e-002	 -1.0798238984869640e-001	
  3.3000000000000002e-002	 -1.0796384849723548e-001	
  3.4000000000000002e-002	 -1.6941728255595706e-001	
  3.5000000000000003e-002	 -1.9002209753287574e-001	
  3.6000000000000004e-002	 -1.3756253882444297e-001	
  3.6999999999999998e-002	 -1.3302810361470957e-001	
  3.7999999999999999e-002	 -6.6023226574576183e-002	
  3.9000000000000000e-002	 -5.7267717215363778e-003	
  4.0000000000000001e-002	 -9.9610326330074606e-003	
  4.1000000000000002e-002	 -1.0512923839314713e-001	
  4.2000000000000003e-002	 -1.4802788185275506e-001	
  4.3000000000000003e-002	 -4.2779624944098649e-002	
  4.3999999999999997e-002	 -4.2562007354154607e-002	
  4.4999999999999998e-002	 -4.4224568759442806e-002	
  4.5999999999999999e-002	 -4.1037453482187874e-002	
  4.7000000000000000e-002	 -1.6490951308809040e-001	
  4.8000000000000001e-002	 -4.5670988945694546e-002	
  4.9000000000000002e-002	 -8.4510035293089841e-002	
  5.0000000000000003e-002	 -1.2886776389578242e-001	
  5.1000000000000004e-002	 -1.4450057758652496e-001	
  5.2000000000000005e-002	  9.2913422515215061e-003	
  5.2999999999999999e-002	 -1.1050192129451911e-001	
  5.3999999999999999e-002	 -1.0218037070721578e-001	
  5.5000000000000000e-002	  9.5867250475706323e-003	
  5.6000000000000001e-002	  6.7986386325348508e-002	
  5.7000000000000002e-002	  6.0291334438619948e-003	
  5.8000000000000003e-002	  5.6978035783710662e-002	
  5.9000000000000004e-002	 -3.8380488362934645e-002	
  5.9999999999999998e-002	  1.3613992149283866e-001	
  6.0999999999999999e-002	  6.8772287602827609e-002	
  6.2000000000000000e-002	  1.1115595497456865e-001	
  6.3000000000000000e-002	 -3.8766905592969025e-003	
  6.4000000000000001e-002	  1.6324289053618055e-001	
  6.5000000000000002e-002	  1.6226166631159733e-001	
  6.6000000000000003e-002	  4.6261751380027610e-002	
  6.7000000000000004e-002	  1.3481429864311190e-001	
  6.8000000000000005e-002	  1.0044156679247121e-001	
  6.9000000000000006e-002	  1.4712082589677508e-001	
  7.0000000000000007e-002	  1.1825484347560217e-001	
  7.1000000000000008e-002	  1.1982958520217282e-001	
  7.2000000000000008e-002	  6.8765198375015074e-002	
  7.2999999999999995e-002	  7.7301075979905348e-002	
  7.3999999999999996e-002	  2.1938962908622378e-002	
  7.4999999999999997e-002	  1.9255550606130384e-001	
  7.5999999999999998e-002	  1.2684941396533236e-001	
  7.6999999999999999e-002	  1.6977000599319000e-001	
  7.8000000000000000e-002	  2.5372132971282768e-003	
  7.9000000000000001e-002	  1.4005807088986025e-001	
  8.0000000000000002e-002	  1.0033227514360962e-001	
  8.1000000000000003e-002	  4.3264136316207263e-002	
  8.2000000000000003e-002	  2.4170725282081085e-003	
  8.3000000000000004e-002	 -4.6886394464747350e-002	
  8.4000000000000005e-002	  3.9703898898193840e-002	
  8.5000000000000006e-002	 -7.6216148073153411e-002	
  8.6000000000000007e-002	 -1.1884210384807767e-001	
  8.7000000000000008e-002	  1.2582591573253310e-002	
  8.7999999999999995e-002	 -1.4513585227989650e-002	
  8.8999999999999996e-002	 -1.2708751363398163e-002	
  8.9999999999999997e-002	 -3.3337403174556191e-002	
  9.0999999999999998e-002	 -8.3054373171001283e-002	
  9.1999999999999998e-002	 -9.2343975230865780e-002	
  9.2999999999999999e-002	 -1.0492151964011986e-002	
  9.4000000000000000e-002	 -1.1258954620701592e-001	
  9.5000000000000001e-002	 -1.4944283431106403e-002	
  9.6000000000000002e-002	 -2.1922650714176456e-002	
  9.7000000000000003e-002	 -1.1522098768821792e-002	
  9.8000000000000004e-002	 -8.3664422062611168e-002	
  9.9000000000000005e-002	 -6.2377531268006797e-002	
  1.0000000000000001e-001	 -6.7155851421492052e-003	
  1.0100000000000001e-001	 -1.1829827093823296e-001	
  1.0200000000000001e-001	 -2.0980968418962948e-001	
  1.0300000000000001e-001	 -6.7834053931163873e-002	
  1.0400000000000001e-001	 -1.3769333553617213e-001	
  1.0500000000000000e-001	 -2.1544047513563239e-001	
  1.0600000000000000e-001	 -1.0697570650291904e-001	
  1.0700000000000000e-001	 -2.7373527040639550e-001	
  1.0800000000000000e-001	 -1.8741952527773120e-001	
  1.0900000000000000e-001	 -1.7739860427764143e-001	
  1.1000000000000000e-001	 -1.7816329886855636e-001	
  1.1100000000000000e-001	 -1.5608014571235729e-001	
  1.1200000000000000e-001	 -7.8378665829866370e-002	
  1.1300000000000000e-001	  1.3054915619920418e-001	
  1.1400000000000000e-001	  2.3636191696600070e-001	
  1.1500000000000000e-001	  5.1315590991945770e-001	
  1.1600000000000001e-001	  6.1133181011790905e-001	
  1.1700000000000001e-001	  8.4977427842278630e-001	
  1.1800000000000001e-001	  9.2724632096480553e-001	
  1.1900000000000001e-001	  9.3682308705514994e-001	
  1.2000000000000000e-001	  8.3794559050512940e-001	
  1.2100000000000000e-001	  9.1255264397512936e-001	
  1.2200000000000000e-001	  6.3984015288161877e-001	
  1.2300000000000000e-001	  6.0275664564470433e-001	
  1.2400000000000000e-001	  2.8111186998188908e-001	
  1.2500000000000000e-001	  1.3433766870535457e-001	
  1.2600000000000000e-001	 -8.1280794831238512e-002	
  1.2700000000000000e-001	 -1.0196731139974489e-001	
  1.2800000000000000e-001	 -2.9259064841917559e-001	
  1.2900000000000000e-001	 -3.8543976230745736e-001	
  1.3000000000000000e-001	 -2.8504040760575006e-001	
  1.3100000000000001e-001	 -3.6892407311479392e-001	
  1.3200000000000001e-001	 -2.9361058248232846e-001	
  1.3300000000000001e-001	 -3.2120977973564602e-001	
  1.3400000000000001e-001	 -2.3626038385113968e-001	
  1.3500000000000001e-001	 -3.1931433462633696e-001	
  1.3600000000000001e-001	 -1.0692958862161048e-001	
  1.3700000000000001e-001	 -9.9895911688010708e-002	
  1.3800000000000001e-001	 -8.7789109755133543e-002	
  1.3900000000000001e-001	 -5.7517247833167584e-002	
  1.4000000000000001e-001	 -1.3241359577709241e-001	
  1.4100000000000001e-001	 -7.8413851602655751e-002	
  1.4200000000000002e-001	 -8.1688637417927146e-002	
  1.4300000000000002e-001	 -8.7281274919925739e-002	
  1.4400000000000002e-001	 -1.3560111927667376e-001	
  1.4500000000000002e-001	 -1.3916830672782837e-001	
  1.4600000000000002e-001	 -9.6971125894261267e-002	
  1.4700000000000002e-001	 -1.3970759357402301e-001	
  1.4800000000000002e-001	 -2.1815781754492308e-002	
  1.4900000000000002e-001	  1.7546030002684482e-002	
  1.5000000000000002e-001	 -1.7091535530137714e-001	
  1.5100000000000002e-001	 -6.6380626001797699e-002	
  1.5200000000000002e-001	 -1.5272792698360818e-001	
  1.5300000000000002e-001	 -5.4998997280929773e-003	
  1.5400000000000003e-001	  3.6518326307482946e-002	
  1.5500000000000003e-001	 -1.4319517065637577e-001	
  1.5600000000000003e-001	  3.6581458559600960e-002	
  1.5700000000000003e-001	 -1.4202250478944553e-001	
  1.5800000000000003e-001	 -2.5780402978004269e-003	
  1.5900000000000003e-001	  2.4608355449973085e-002	
  1.6000000000000003e-001	 -1.8055846973031447e-002	
  1.6100000000000003e-001	  6.1050718997701064e-002	
  1.6200000000000003e-001	  7.2245045567560673e-002	
  1.6300000000000003e-001	  2.7383873870654385e-002	
  1.6400000000000003e-001	 -6.0498860398519733e-002	
  1.6500000000000004e-001	 -3.3980599172911463e-002	
  1.6600000000000004e-001	 -3.0216814434936901e-002	
  1.6700000000000004e-001	 -4.6237964615293836e-002	
  1.6800000000000004e-001	 -2.0772183061065069e-002	
  1.6900000000000004e-001	  9.3539844466154265e-002	
  1.7000000000000001e-001	  1.7173592273441959e-001	
  1.7100000000000001e-001	  6.8262685018360053e-002	
  1.7200000000000001e-001	  9.2872378882553758e-002	
  1.7300000000000001e-001	  2.2157118136364745e-001	
  1.7400000000000002e-001	  2.2796845195141288e-001	
  1.7500000000000002e-001	  1.8805912499782015e-001	
  1.7600000000000002e-001	  2.6432632956175839e-001	
  1.7700000000000002e-001	  2.3372499592801116e-001	
  1.7800000000000002e-001	  1.6099709409996008e-001	
  1.7900000000000002e-001	  2.3883273089131793e-001	
  1.8000000000000002e-001	  1.6751430994699942e-001	
  1.8100000000000002e-001	  1.8936040792144646e-001	
  1.8200000000000002e-001	  2.7696595882024466e-001	
  1.8300000000000002e-001	  2.5572046849154623e-001	
  1.8400000000000002e-001	  2.4097893077696303e-001	
  1.8500000000000003e-001	  2.8594806914662430e-001	
  1.8600000000000003e-001	  3.2161463862189699e-001	
  1.8700000000000000e-001	  2.9328419377112991e-001	
  1.8800000000000000e-001	  2.9068625306743950e-001	
  1.8900000000000000e-001	  2.9932612379860396e-001	
  1.9000000000000000e-001	  2.8574654624794177e-001	
  1.9100000000000000e-001	  1.9899189440129494e-001	
  1.9200000000000000e-001	  3.2365688593552022e-001	
  1.9300000000000000e-001	  3.7494365643893462e-001	
  1.9400000000000001e-001	  2.4171598795383806e-001	
  1.9500000000000001e-001	  3.5863079601174419e-001	
  1.9600000000000001e-001	  2.2615108448581911e-001	
  1.9700000000000001e-001	  3.2495307698276510e-001	
  1.9800000000000001e-001	  2.2831959777347391e-001	
  1.9900000000000001e-001	  2.0866963310020836e-001	
  2.0000000000000001e-001	  1.5697442493787470e-001	
  2.0100000000000001e-001	  1.2533858761777894e-001	
  2.0200000000000001e-001	  1.4891682928919867e-001	
  2.0300000000000001e-001	  2.1770498150525436e-001	
  2.0400000000000001e-001	  2.1402245546077714e-001	
  2.0500000000000002e-001	  1.8150454695298465e-001	
  2.0600000000000002e-001	  2.9759595093677316e-002	
  2.0700000000000002e-001	  1.8084145604202767e-001	
  2.0800000000000002e-001	  1.8139487839044177e-001	
  2.0900000000000002e-001	  1.3556067326460597e-001	
  2.1000000000000002e-001	 -2.4549542103835531e-002	
  2.1100000000000002e-001	  2.8245285188661706e-002	
  2.1200000000000002e-001	  7.9780654312826632e-002	
  2.1300000000000002e-001	  7.1585060042558629e-002	
  2.1400000000000002e-001	 -4.1791707173009368e-002	
  2.1500000000000002e-001	 -4.4326115817438089e-002	
  2.1600000000000003e-001	  2.5171853376343506e-002	
  2.1700000000000003e-001	 -2.4059268593860067e-002	
  2.1800000000000003e-001	 -4.3362222362315350e-003	
  2.1900000000000003e-001	 -9.0843322926978470e-002	
  2.2000000000000003e-001	 -1.1132986064987642e-001	
  2.2100000000000003e-001	  1.0623689742930209e-002	
  2.2200000000000003e-001	 -1.0383744806481743e-002	
  2.2300000000000003e-001	  1.4937886464919836e-002	
  2.2400000000000003e-001	 -1.5828020986795027e-001	
  2.2500000000000003e-001	 -1.5056202540258090e-001	
  2.2600000000000003e-001	 -1.7476712896955535e-001	
  2.2700000000000004e-001	 -1.0363200432791184e-001	
  2.2800000000000004e-001	 -1.7049764251961574e-001	
  2.2900000000000004e-001	 -3.6501964989684915e-002	
  2.3000000000000004e-001	 -2.0130803712156076e-001	
  2.3100000000000001e-001	 -2.1739945416487741e-001	
  2.3200000000000001e-001	 -1.1911726094807754e-001	
  2.3300000000000001e-001	 -7.9416104622880818e-002	
  2.3400000000000001e-001	 -1.7386065274927190e-001	
  2.3500000000000001e-001	 -2.0240714688586275e-001	
  2.3600000000000002e-001	 -1.7156927081540965e-001	
  2.3700000000000002e-001	 -1.9762939601456925e-001	
  2.3800000000000002e-001	 -1.3751513047837974e-001	
  2.3900000000000002e-001	 -5.7512961140356450e-002	
  2.4000000000000002e-001	 -1.1242694040983231e-001	
  2.4100000000000002e-001	 -2.1755118647869814e-001	
  2.4200000000000002e-001	 -1.5926569647868474e-001	
  2.4300000000000002e-001	 -2.2574219901488471e-001	
  2.4400000000000002e-001	 -1.3639801762668480e-001	
  2.4500000000000002e-001	 -1.4993956355856353e-001	
  2.4600000000000002e-001	 -3.6465737846519020e-002	
  2.4700000000000003e-001	 -7.3013527161087582e-002	
  2.4800000000000003e-001	 -1.3795229348161653e-001	
  2.4900000000000003e-001	 -5.6045343304547912e-002	
  2.5000000000000000e-001	 -2.0711356399360098e-001	
  2.5100000000000000e-001	 -1.5648833662078118e-001	
  2.5200000000000000e-001	 -4.8864669895757162e-002	
  2.5300000000000000e-001	 -5.0493148358193796e-002	
  2.5400000000000000e-001	 -9.0765517032991211e-002	
  2.5500000000000000e-001	 -1.0977984799271066e-001	
  2.5600000000000001e-001	 -1.6456595339896229e-001	
  2.5700000000000001e-001	 -4.6533575263431159e-002	
  2.5800000000000001e-001	 -2.0893586657600388e-001	
  2.5900000000000001e-001	 -8.7685216865307669e-002	
  2.6000000000000001e-001	 -1.0461764790971659e-001	
  2.6100000000000001e-001	 -6.7109665684146613e-002	
  2.6200000000000001e-001	 -1.5404112864935379e-001	
  2.6300000000000001e-001	 -8.3025176729215625e-002	
  2.6400000000000001e-001	 -6.4826261323932668e-002	
  2.6500000000000001e-001	 -1.6504208975911630e-001	
  2.6600000000000001e-001	 -1.1649095339066975e-001	
  2.6700000000000002e-001	 -2.7620750926722226e-002	
  2.6800000000000002e-001	 -1.1021845279062621e-001	
  2.6900000000000002e-001	 -1.5069471717521662e-001	
  2.7000000000000002e-001	 -8.9969487997123537e-002	
  2.7100000000000002e-001	 -1.3836645458984820e-001	
  2.7200000000000002e-001	 -5.6792791452433156e-002	
  2.7300000000000002e-001	 -1.2276929692720701e-001	
  2.7400000000000002e-001	 -1.0614856204718903e-001	
